# WMAP-5 transfer function from CAMB
  0.692650E-02  0.169043E+08  0.168987E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.169034E+08
  0.728163E-02  0.167225E+08  0.167163E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.167215E+08
  0.765497E-02  0.165331E+08  0.165263E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.165319E+08
  0.804745E-02  0.163359E+08  0.163284E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.163346E+08
  0.846005E-02  0.161307E+08  0.161225E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.161293E+08
  0.889381E-02  0.159173E+08  0.159083E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.159158E+08
  0.934980E-02  0.156956E+08  0.156858E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.156940E+08
  0.982917E-02  0.154655E+08  0.154548E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.154637E+08
  0.103331E-01  0.152267E+08  0.152150E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.152247E+08
  0.108629E-01  0.149791E+08  0.149664E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.149770E+08
  0.114199E-01  0.147225E+08  0.147087E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.147202E+08
  0.120054E-01  0.144569E+08  0.144418E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.144544E+08
  0.126209E-01  0.141821E+08  0.141657E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.141793E+08
  0.132680E-01  0.138979E+08  0.138801E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.138949E+08
  0.139483E-01  0.136044E+08  0.135851E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.136012E+08
  0.146634E-01  0.133015E+08  0.132807E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.132980E+08
  0.154152E-01  0.129892E+08  0.129667E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.129854E+08
  0.162056E-01  0.126676E+08  0.126434E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.126636E+08
  0.170364E-01  0.123368E+08  0.123108E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.123325E+08
  0.179099E-01  0.119972E+08  0.119692E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.119925E+08
  0.188282E-01  0.116489E+08  0.116190E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.116439E+08
  0.197935E-01  0.112926E+08  0.112607E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.112872E+08
  0.208084E-01  0.109287E+08  0.108948E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.109230E+08
  0.218752E-01  0.105581E+08  0.105223E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.105522E+08
  0.229968E-01  0.101819E+08  0.101440E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.101755E+08
  0.241759E-01  0.980104E+07  0.976130E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.979440E+07
  0.254154E-01  0.941710E+07  0.937559E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.941017E+07
